RentID,Amount,LeaseID,ApartmentID
47835,2206.1,12756,3189
47850,1175.24,12760,3190
47865,2643.99,12764,3191
47880,3324.46,12768,3192
47895,1215.85,12772,3193
47910,1820.7,12776,3194
47925,2982.17,12780,3195
47940,2001.28,12784,3196
47955,1139.78,12788,3197
47970,1663.5,12792,3198
47985,815.17,12796,3199
48000,2441.22,12800,3200
48015,1321.19,12804,3201
48030,3096.8,12808,3202
48045,1146.3,12812,3203
48060,2068.53,12816,3204
48075,3348.19,12820,3205
48090,3795.32,12824,3206
48105,1749.38,12828,3207
48120,2703.58,12832,3208
48135,2171.11,12836,3209
48150,3879.73,12840,3210
48165,2675.58,12844,3211
48180,3953.61,12848,3212
48195,2593.19,12852,3213
48210,1916.15,12856,3214
48225,2112.54,12860,3215
48240,3690.02,12864,3216
48255,844.21,12868,3217
48270,2635.42,12872,3218
48285,796.19,12876,3219
48300,2933.98,12880,3220
48315,1932.15,12884,3221
48330,2677.72,12888,3222
48345,2437.25,12892,3223
48360,1173,12896,3224
48375,2603.12,12900,3225
48390,2742.83,12904,3226
48405,1858.3,12908,3227
48420,1351.41,12912,3228
48435,3121.85,12916,3229
48450,3607.65,12920,3230
48465,2679.2,12924,3231
48480,2377.78,12928,3232
48495,2428.97,12932,3233
48510,1167.54,12936,3234
48525,1271.99,12940,3235
48540,936.02,12944,3236
48555,2956.89,12948,3237
48570,1840.01,12952,3238
48585,1329.81,12956,3239
48600,3121.93,12960,3240
48615,3844.49,12964,3241
48630,3929.05,12968,3242
48645,1350.74,12972,3243
48660,3935.22,12976,3244
48675,1991.31,12980,3245
48690,2377.94,12984,3246
48705,1444.11,12988,3247
48720,2136.67,12992,3248
48735,2613.69,12996,3249
48750,1125.87,13000,3250
48765,2194.69,13004,3251
48780,3315.84,13008,3252
48795,2451.17,13012,3253
48810,3062.26,13016,3254
48825,2110.68,13020,3255
48840,3865.72,13024,3256
48855,3812.83,13028,3257
48870,2703.55,13032,3258
48885,3386.35,13036,3259
48900,790.19,13040,3260
48915,908.89,13044,3261
48930,1291.71,13048,3262
48945,2328.49,13052,3263
48960,1076.65,13056,3264
48975,2013.74,13060,3265
48990,1957.53,13064,3266
49005,3185.44,13068,3267
49020,2342.52,13072,3268
49035,2185.26,13076,3269
49050,3242.9,13080,3270
49065,2500.22,13084,3271
49080,2382.6,13088,3272
49095,3130.1,13092,3273
49110,1795.28,13096,3274
49125,2302.36,13100,3275
49140,828.27,13104,3276
49155,3031.41,13108,3277
49170,3714,13112,3278
49185,2310.14,13116,3279
49200,969.87,13120,3280
49215,3602,13124,3281
49230,3951.09,13128,3282
49245,1657.12,13132,3283
49260,3714.16,13136,3284
49275,1524.86,13140,3285
49290,3510.68,13144,3286
49305,2230.5,13148,3287
49320,3225.89,13152,3288
49335,1674.92,13156,3289
49350,1059.27,13160,3290
49365,831.36,13164,3291
49380,2507.81,13168,3292
49395,2229.61,13172,3293
49410,1506.01,13176,3294
49425,2108.34,13180,3295
49440,890.1,13184,3296
49455,2372.48,13188,3297
49470,2699.2,13192,3298
49485,2638.04,13196,3299
49500,3203.78,13200,3300
49515,2628.82,13204,3301
49530,3118.12,13208,3302
49545,2426.77,13212,3303
49560,1787.08,13216,3304
49575,2335.69,13220,3305
49590,2498.73,13224,3306
49605,1429.03,13228,3307
49620,3958.43,13232,3308
49635,2651.91,13236,3309
49650,3711.79,13240,3310
49665,1448.5,13244,3311
49680,1035.97,13248,3312
49695,3599.94,13252,3313
49710,983.71,13256,3314
49725,2000.21,13260,3315
49740,1720.91,13264,3316
49755,3799.85,13268,3317
49770,2050.08,13272,3318
49785,2844.24,13276,3319
49800,805.88,13280,3320
49815,3160.1,13284,3321
49830,3940.33,13288,3322
49845,2032.3,13292,3323
49860,3370.76,13296,3324
49875,2373.78,13300,3325
49890,1893.22,13304,3326
49905,1423.25,13308,3327
49920,1426.83,13312,3328
49935,1436.46,13316,3329
49950,2864.83,13320,3330
49965,1053.19,13324,3331
49980,2661.24,13328,3332
49995,2666.57,13332,3333
50010,3844.52,13336,3334
50025,3946.83,13340,3335
50040,2700.41,13344,3336
50055,2122.07,13348,3337
50070,2842.9,13352,3338
50085,2285.5,13356,3339
50100,3277.79,13360,3340
50115,2847.42,13364,3341
50130,1050.09,13368,3342
50145,1660.88,13372,3343
50160,1030.86,13376,3344
50175,2419.98,13380,3345
50190,1053.5,13384,3346
50205,1318.03,13388,3347
50220,1493.23,13392,3348
50235,1680.67,13396,3349
50250,2106.94,13400,3350
50265,3707.89,13404,3351
50280,1677.12,13408,3352
50295,3814.92,13412,3353
50310,1047.54,13416,3354
50325,1408.12,13420,3355
50340,1591.65,13424,3356
50355,3282,13428,3357
50370,807.52,13432,3358
50385,3901.37,13436,3359
50400,3006.16,13440,3360
50415,3995.39,13444,3361
50430,2664.11,13448,3362
50445,3186.29,13452,3363
50460,2584.5,13456,3364
50475,1468.14,13460,3365
50490,2928.16,13464,3366
50505,1404.68,13468,3367
50520,3740.67,13472,3368
50535,997.25,13476,3369
50550,1960.43,13480,3370
50565,1974.22,13484,3371
50580,1407.79,13488,3372
50595,892.1,13492,3373
50610,1026.99,13496,3374
50625,2713.06,13500,3375
50640,797.8,13504,3376
50655,1041.07,13508,3377
50670,964.89,13512,3378
50685,2736.39,13516,3379
50700,2478.42,13520,3380
50715,2108.54,13524,3381
50730,2783.38,13528,3382
50745,3200.85,13532,3383
50760,2513.69,13536,3384
50775,2329.82,13540,3385
50790,1910.35,13544,3386
50805,817.5,13548,3387
50820,2117.19,13552,3388
50835,3479.1,13556,3389
50850,1114.5,13560,3390
50865,3251.22,13564,3391
50880,1438.92,13568,3392
50895,3126.41,13572,3393
50910,1456.24,13576,3394
50925,1046.66,13580,3395
50940,1238.81,13584,3396
50955,827.35,13588,3397
50970,1869.36,13592,3398
50985,1413.56,13596,3399
51000,3077.69,13600,3400
51015,2599.27,13604,3401
51030,2905.6,13608,3402
51045,3001.75,13612,3403
51060,3464.94,13616,3404
51075,2839.19,13620,3405
51090,1111.03,13624,3406
51105,1449.19,13628,3407
51120,2067.12,13632,3408
51135,2819.09,13636,3409
51150,2649.24,13640,3410
51165,1283.89,13644,3411
51180,2197.21,13648,3412
51195,1146.22,13652,3413
51210,2826.35,13656,3414
51225,2570.97,13660,3415
51240,3579.94,13664,3416
51255,1462.21,13668,3417
51270,2822.92,13672,3418
51285,2119.66,13676,3419
51300,2440.66,13680,3420
51315,2648.99,13684,3421
51330,3032.51,13688,3422
51345,2866.26,13692,3423
51360,1948.23,13696,3424
51375,2962.73,13700,3425
51390,2861.48,13704,3426
51405,3406.77,13708,3427
51420,1563.09,13712,3428
51435,2557.28,13716,3429
51450,2177.66,13720,3430
51465,3140.17,13724,3431
51480,3619.22,13728,3432
51495,994.25,13732,3433
51510,3861.76,13736,3434
51525,3100.66,13740,3435
51540,1229.76,13744,3436
51555,1197.46,13748,3437
51570,1053.1,13752,3438
51585,1155.67,13756,3439
51600,958.71,13760,3440
51615,3354.16,13764,3441
51630,1271.98,13768,3442
51645,1663.77,13772,3443
51660,792.13,13776,3444
51675,3280.22,13780,3445
51690,2855,13784,3446
51705,2832.91,13788,3447
51720,3134.58,13792,3448
51735,2837.8,13796,3449
51750,1153.79,13800,3450
51765,1221.5,13804,3451
51780,1865.92,13808,3452
51795,2050.26,13812,3453
51810,1900.32,13816,3454
51825,1117.91,13820,3455
51840,783.45,13824,3456
51855,3249.75,13828,3457
51870,2994.77,13832,3458
51885,1936.77,13836,3459
51900,3168.65,13840,3460
51915,3920.12,13844,3461
51930,2909.81,13848,3462
51945,1917.39,13852,3463
51960,2902.64,13856,3464
51975,2996.92,13860,3465
51990,3258.6,13864,3466
52005,2832.83,13868,3467
52020,2686.69,13872,3468
52035,1796.89,13876,3469
52050,2570.97,13880,3470
52065,1964.61,13884,3471
52080,895.06,13888,3472
52095,2186.29,13892,3473
52110,3032.98,13896,3474
52125,1441.4,13900,3475
52140,2928.51,13904,3476
52155,2903.47,13908,3477
52170,3201.39,13912,3478
52185,2193.96,13916,3479
52200,2780.39,13920,3480
52215,1507.02,13924,3481
52230,2342.09,13928,3482
52245,2449.13,13932,3483
52260,1019.98,13936,3484
52275,2835.5,13940,3485
52290,1109.89,13944,3486
52305,909.26,13948,3487
52320,3139.82,13952,3488
52335,2732.26,13956,3489
52350,811.97,13960,3490
52365,2380.31,13964,3491
52380,1634.56,13968,3492
52395,3294.19,13972,3493
52410,2606.76,13976,3494
52425,873.39,13980,3495
52440,1225.98,13984,3496
52455,2732.17,13988,3497
52470,3116.98,13992,3498
52485,2013.73,13996,3499
52500,2205.34,14000,3500
52515,3192.88,14004,3501
52530,3732,14008,3502
52545,1480.69,14012,3503
52560,2564.33,14016,3504
52575,942.5,14020,3505
52590,2821.82,14024,3506
52605,3061.2,14028,3507
52620,760.68,14032,3508
52635,3998.54,14036,3509
52650,3033.38,14040,3510
52665,1192.35,14044,3511
52680,3191.81,14048,3512
52695,2851.91,14052,3513
52710,3382.66,14056,3514
52725,866.07,14060,3515
52740,3562.47,14064,3516
52755,1662.95,14068,3517
52770,2005.34,14072,3518
52785,1770.23,14076,3519
52800,2563.26,14080,3520
52815,968.05,14084,3521
52830,1672.76,14088,3522
52845,873.71,14092,3523
52860,1397.23,14096,3524
52875,3264.52,14100,3525
52890,3998.03,14104,3526
52905,3040.77,14108,3527
52920,1236.79,14112,3528
52935,3559.01,14116,3529
52950,3745.86,14120,3530
52965,1806.3,14124,3531
52980,2344.85,14128,3532
52995,3769.12,14132,3533
53010,2283.21,14136,3534
53025,1372.32,14140,3535
53040,1603.95,14144,3536
53055,3763.54,14148,3537
53070,1822.23,14152,3538
53085,3483.95,14156,3539
53100,3225.55,14160,3540
53115,1873.59,14164,3541
53130,2731.72,14168,3542
53145,1181.91,14172,3543
53160,3046.69,14176,3544
53175,1370.63,14180,3545
53190,1270.22,14184,3546
53205,3980.82,14188,3547
53220,3927.67,14192,3548
53235,3674.83,14196,3549
53250,3879.34,14200,3550
53265,3671.13,14204,3551
53280,2109.44,14208,3552
53295,1667.13,14212,3553
53310,3483.24,14216,3554
53325,2977.51,14220,3555
53340,3784.37,14224,3556
53355,861.18,14228,3557
53370,1805.45,14232,3558
53385,1115.19,14236,3559
53400,1399.9,14240,3560
53415,1247.77,14244,3561
53430,3964.56,14248,3562
53445,3280.5,14252,3563
53460,2723.23,14256,3564
53475,3356.07,14260,3565
53490,1013.16,14264,3566
53505,2876.55,14268,3567
53520,1244.69,14272,3568
53535,3796.84,14276,3569
53550,1737.09,14280,3570
53565,2603.4,14284,3571
53580,1276.65,14288,3572
53595,1141.63,14292,3573
53610,2317.52,14296,3574
53625,1471.3,14300,3575
53640,2636.42,14304,3576
53655,2702.3,14308,3577
53670,1995.42,14312,3578
53685,2912.95,14316,3579
53700,2276.06,14320,3580
53715,3090.31,14324,3581
53730,2386.08,14328,3582
53745,2315.46,14332,3583
53760,2941.59,14336,3584
53775,3366.18,14340,3585
53790,3348.09,14344,3586
53805,1277.13,14348,3587
53820,1753.85,14352,3588
53835,791.85,14356,3589
53850,2565.92,14360,3590
53865,968.86,14364,3591
53880,1651.15,14368,3592
53895,3517.9,14372,3593
53910,1127.2,14376,3594
53925,1028.56,14380,3595
53940,2907.14,14384,3596
53955,2406.77,14388,3597
53970,1568.83,14392,3598
53985,1479.45,14396,3599
54000,3717.81,14400,3600
54015,2649.85,14404,3601
54030,3218.97,14408,3602
54045,2348.68,14412,3603
54060,1557.92,14416,3604
54075,1861.09,14420,3605
54090,2580.69,14424,3606
54105,2223.44,14428,3607
54120,2061.21,14432,3608
54135,1522.38,14436,3609
54150,1215.28,14440,3610
54165,3886,14444,3611
54180,1644.94,14448,3612
54195,1182.19,14452,3613
54210,3646.55,14456,3614
54225,2519.5,14460,3615
54240,3377.69,14464,3616
54255,3845.2,14468,3617
54270,1188.08,14472,3618
54285,2437.43,14476,3619
54300,2478.38,14480,3620
54315,1876.63,14484,3621
54330,2023.56,14488,3622
54345,3941.46,14492,3623
54360,2213.17,14496,3624
54375,1216.18,14500,3625
54390,1597.01,14504,3626
54405,3092.38,14508,3627
54420,3733.92,14512,3628
54435,1270.37,14516,3629
54450,2195.25,14520,3630
54465,3788.26,14524,3631
54480,3962.38,14528,3632
54495,2252.05,14532,3633
54510,2620.07,14536,3634
54525,1629.64,14540,3635
54540,918.48,14544,3636
54555,1302.15,14548,3637
54570,2256.31,14552,3638
54585,1179.68,14556,3639
54600,3405.96,14560,3640
54615,1305.61,14564,3641
54630,3117.74,14568,3642
54645,1893.52,14572,3643
54660,3368.36,14576,3644
54675,814.33,14580,3645
54690,3351.01,14584,3646
54705,1042.81,14588,3647
54720,3861.35,14592,3648
54735,1343.34,14596,3649
54750,1068.26,14600,3650
54765,1627.81,14604,3651
54780,3416,14608,3652
54795,1444.65,14612,3653
54810,2356.41,14616,3654
54825,3011.12,14620,3655
54840,3041.5,14624,3656
54855,3184.88,14628,3657
54870,2716.62,14632,3658
54885,1447.62,14636,3659
54900,1987.87,14640,3660
54915,3073.34,14644,3661
54930,777.22,14648,3662
54945,3268.35,14652,3663
54960,3903.83,14656,3664
54975,3678.71,14660,3665
54990,3758.35,14664,3666
55005,2526.69,14668,3667
55020,1211.79,14672,3668
55035,3668.95,14676,3669
55050,2054.09,14680,3670
55065,3042.5,14684,3671
55080,3895.01,14688,3672
55095,2207.11,14692,3673
55110,1260.2,14696,3674
55125,804.85,14700,3675
55140,2377.13,14704,3676
55155,3651.54,14708,3677
55170,3841.3,14712,3678
55185,3777.22,14716,3679
55200,3618.27,14720,3680
55215,1375.16,14724,3681
55230,3196.75,14728,3682
55245,2908.26,14732,3683
55260,983.88,14736,3684
55275,3638.15,14740,3685
55290,3206.09,14744,3686
55305,826.48,14748,3687
55320,1290.98,14752,3688
55335,1853.16,14756,3689
55350,1180.33,14760,3690
55365,1192.11,14764,3691
55380,3272.93,14768,3692
55395,2883.1,14772,3693
55410,985.59,14776,3694
55425,1227.88,14780,3695
55440,3677.14,14784,3696
55455,2597.3,14788,3697
55470,1780.4,14792,3698
55485,2409.3,14796,3699
55500,3184.82,14800,3700
55515,2202.44,14804,3701
55530,1423.71,14808,3702
55545,930.05,14812,3703
55560,2844.19,14816,3704
55575,2322.02,14820,3705
55590,3877.14,14824,3706
55605,929.2,14828,3707
55620,3283,14832,3708
55635,3718.37,14836,3709
55650,2359.77,14840,3710
55665,3751.4,14844,3711
55680,2088.39,14848,3712
55695,2907.97,14852,3713
55710,2179.68,14856,3714
55725,1703.85,14860,3715
55740,2082.77,14864,3716
55755,3046.82,14868,3717
55770,3564.43,14872,3718
55785,2398.53,14876,3719
55800,1965.72,14880,3720
55815,3353.21,14884,3721
55830,1470.85,14888,3722
55845,3719.03,14892,3723
55860,2270.71,14896,3724
55875,1120.72,14900,3725
55890,932.88,14904,3726
55905,2206.34,14908,3727
55920,1613.07,14912,3728
55935,3687.43,14916,3729
55950,3757.88,14920,3730
55965,1713.45,14924,3731
55980,2100.16,14928,3732
55995,1820.61,14932,3733
56010,1424.67,14936,3734
56025,2593.12,14940,3735
56040,1504.03,14944,3736
56055,3018.61,14948,3737
56070,3067.33,14952,3738
56085,3354.64,14956,3739
56100,2528.26,14960,3740
56115,3082.79,14964,3741
56130,3566.99,14968,3742
56145,2375.76,14972,3743
56160,1401.79,14976,3744
56175,3427.78,14980,3745
56190,1259.56,14984,3746
56205,2784.99,14988,3747
56220,2779.32,14992,3748
56235,757.41,14996,3749
56250,1802.08,15000,3750
56265,1828.33,15004,3751
56280,1455.13,15008,3752
56295,1828.62,15012,3753
56310,1948.18,15016,3754
56325,2787.5,15020,3755
56340,3684.9,15024,3756
56355,1149.48,15028,3757
56370,1999.59,15032,3758
56385,1471.48,15036,3759
56400,1646.27,15040,3760
56415,3601.56,15044,3761
56430,3612.48,15048,3762
56445,965.74,15052,3763
56460,2535.88,15056,3764
56475,3657.49,15060,3765
56490,1620.76,15064,3766
56505,1548.52,15068,3767
56520,2218.46,15072,3768
56535,1438.93,15076,3769
56550,984.17,15080,3770
56565,3946.26,15084,3771
56580,929.34,15088,3772
56595,2888.63,15092,3773
56610,1198.69,15096,3774
56625,2497.8,15100,3775
56640,1513.54,15104,3776
56655,1975.81,15108,3777
56670,3708.24,15112,3778
56685,2527.77,15116,3779
56700,1502.35,15120,3780
56715,3845.48,15124,3781
56730,1354.52,15128,3782
56745,1184.35,15132,3783
56760,2552.91,15136,3784
56775,2380.41,15140,3785
56790,2646.37,15144,3786
56805,1983.68,15148,3787
56820,1928.83,15152,3788
56835,1444.21,15156,3789
56850,2218.16,15160,3790
56865,1677.79,15164,3791
56880,3955.69,15168,3792
56895,3979.82,15172,3793
56910,1839.25,15176,3794
56925,3238.87,15180,3795
56940,2816.42,15184,3796
56955,1897.67,15188,3797
56970,1037.73,15192,3798
56985,2439.31,15196,3799
57000,1998.57,15200,3800
57015,3720.41,15204,3801
57030,862.91,15208,3802
57045,2679.14,15212,3803
57060,2250.35,15216,3804
57075,2998.06,15220,3805
57090,1060.28,15224,3806
57105,2954.92,15228,3807
57120,1118.26,15232,3808
57135,3008.03,15236,3809
57150,1232.69,15240,3810
57165,2210.77,15244,3811
57180,3748.08,15248,3812
57195,2694.92,15252,3813
57210,2688.88,15256,3814
57225,1192.9,15260,3815
57240,2844.18,15264,3816
57255,3265.41,15268,3817
57270,1500.26,15272,3818
57285,1471.78,15276,3819
57300,2935.16,15280,3820
57315,3634.69,15284,3821
57330,3130.98,15288,3822
57345,1252.42,15292,3823
57360,3488.67,15296,3824
57375,1571.16,15300,3825
57390,3556.42,15304,3826
57405,1425.72,15308,3827
57420,1964.35,15312,3828
57435,3972.68,15316,3829
57450,2292.3,15320,3830
57465,1152.39,15324,3831
57480,2997.46,15328,3832
57495,2637.14,15332,3833
57510,990.82,15336,3834
57525,1657.11,15340,3835
57540,2836.49,15344,3836
57555,2115.86,15348,3837
57570,1722.57,15352,3838
57585,2581.64,15356,3839
57600,3231.7,15360,3840
57615,1617.9,15364,3841
57630,2496.33,15368,3842
57645,2975.87,15372,3843
57660,1490.8,15376,3844
57675,2479.18,15380,3845
57690,3757.59,15384,3846
57705,2922.72,15388,3847
57720,3537.65,15392,3848
57735,1285.46,15396,3849
57750,1982.77,15400,3850
57765,2483.77,15404,3851
57780,1631.58,15408,3852
57795,1923.27,15412,3853
57810,3482.26,15416,3854
57825,2713.28,15420,3855
57840,3672.08,15424,3856
57855,1107.58,15428,3857
57870,3019.89,15432,3858
57885,1335.44,15436,3859
57900,3513.25,15440,3860
57915,3121.8,15444,3861
57930,3861.64,15448,3862
57945,819.64,15452,3863
57960,1873.48,15456,3864
57975,1933.08,15460,3865
57990,1846.32,15464,3866
58005,1869.22,15468,3867
58020,3464.5,15472,3868
58035,1965.62,15476,3869
58050,2790.54,15480,3870
58065,2509.75,15484,3871
58080,3918.02,15488,3872
58095,2746.6,15492,3873
58110,2551.44,15496,3874
58125,2344.58,15500,3875
58140,2930.12,15504,3876
58155,1042.74,15508,3877
58170,1851.19,15512,3878
58185,3059.46,15516,3879
58200,1671.23,15520,3880
58215,2646.36,15524,3881
58230,1383.64,15528,3882
58245,1834.57,15532,3883
58260,1288.28,15536,3884
58275,2367.08,15540,3885
58290,2381.65,15544,3886
58305,1326.38,15548,3887
58320,1626.13,15552,3888
58335,1582.21,15556,3889
58350,3230.29,15560,3890
58365,1627.46,15564,3891
58380,2477.32,15568,3892
58395,3386.03,15572,3893
58410,2137.63,15576,3894
58425,3550.67,15580,3895
58440,2420.64,15584,3896
58455,1639.9,15588,3897
58470,1220.27,15592,3898
58485,2357.21,15596,3899
58500,3036.05,15600,3900
58515,1548.81,15604,3901
58530,1977.35,15608,3902
58545,2376.46,15612,3903
58560,821.87,15616,3904
58575,3719.6,15620,3905
58590,2554.64,15624,3906
58605,3957.61,15628,3907
58620,3595.52,15632,3908
58635,3878.19,15636,3909
58650,2527.05,15640,3910
58665,3997.3,15644,3911
58680,2089.19,15648,3912
58695,763.55,15652,3913
58710,2751.58,15656,3914
58725,880.84,15660,3915
58740,2408.85,15664,3916
58755,3292.64,15668,3917
58770,2560.15,15672,3918
58785,3213.07,15676,3919
58800,789.29,15680,3920
58815,993.13,15684,3921
58830,3236.7,15688,3922
58845,2829.67,15692,3923
58860,2478.13,15696,3924
58875,1929.4,15700,3925
58890,3408.84,15704,3926
58905,3647.65,15708,3927
58920,2244.46,15712,3928
58935,2345.97,15716,3929
58950,2527.95,15720,3930
58965,1950.24,15724,3931
58980,2594.83,15728,3932
58995,970.89,15732,3933
59010,2458.41,15736,3934
59025,3913.88,15740,3935
59040,2719.93,15744,3936
59055,1917.86,15748,3937
59070,2106.52,15752,3938
59085,2989.26,15756,3939
59100,3369.78,15760,3940
59115,1565.88,15764,3941
59130,2145.13,15768,3942
59145,1252.3,15772,3943
59160,1892.6,15776,3944
59175,2539.52,15780,3945
59190,3662.51,15784,3946
59205,2641.03,15788,3947
59220,2333.25,15792,3948
59235,895.33,15796,3949
59250,1862.79,15800,3950
59265,2314.98,15804,3951
59280,3719.97,15808,3952
59295,3980.93,15812,3953
59310,786.43,15816,3954
59325,839.33,15820,3955
59340,1291.8,15824,3956
59355,2555.8,15828,3957
59370,2407.76,15832,3958
59385,2122.47,15836,3959
59400,1889.41,15840,3960
59415,1609.66,15844,3961
59430,1112.04,15848,3962
59445,3802.59,15852,3963
59460,1354.94,15856,3964
59475,3146.5,15860,3965
59490,2228.1,15864,3966
59505,3930.04,15868,3967
59520,2738.88,15872,3968
59535,3970.56,15876,3969
59550,1849.09,15880,3970
59565,1214.02,15884,3971
59580,1042.32,15888,3972
59595,887.4,15892,3973
59610,2985.37,15896,3974
59625,3095.51,15900,3975
59640,3829.65,15904,3976
59655,1514.01,15908,3977
59670,1729.54,15912,3978
59685,2585.19,15916,3979
59700,3228.81,15920,3980
59715,3049.54,15924,3981
59730,2153.01,15928,3982
59745,2176.15,15932,3983
59760,979.74,15936,3984
59775,2892.27,15940,3985
59790,3854.02,15944,3986
59805,2360.88,15948,3987
59820,2815.15,15952,3988
59835,2352.58,15956,3989
59850,3063.67,15960,3990
59865,2447.31,15964,3991
59880,2334.74,15968,3992
59895,1386.57,15972,3993
59910,3331.51,15976,3994
59925,3819.85,15980,3995
59940,3322.28,15984,3996
59955,3518.66,15988,3997
59970,3527.84,15992,3998
59985,2222.48,15996,3999
60000,1238.82,16000,4000
60015,813.8,16004,4001
60030,3865.07,16008,4002
60045,2431.06,16012,4003
60060,1381.47,16016,4004
60075,2238.88,16020,4005
60090,1672.32,16024,4006
60105,2829.15,16028,4007
60120,1298.28,16032,4008
60135,2717.18,16036,4009
60150,2089.95,16040,4010
60165,2243.22,16044,4011
60180,1137.98,16048,4012
60195,2469.35,16052,4013
60210,3527.84,16056,4014
60225,2925.81,16060,4015
60240,1483.4,16064,4016
60255,2864.45,16068,4017
60270,3162.22,16072,4018
60285,1339.5,16076,4019
60300,3777.5,16080,4020
60315,2449.54,16084,4021
60330,1853.48,16088,4022
60345,2024.08,16092,4023
60360,817.5,16096,4024
60375,1685.79,16100,4025
60390,3153.08,16104,4026
60405,2937.5,16108,4027
60420,3670.77,16112,4028
60435,3970.25,16116,4029
60450,1035.53,16120,4030
60465,2644.61,16124,4031
60480,832.94,16128,4032
60495,3090.1,16132,4033
60510,2347.13,16136,4034
60525,3706.06,16140,4035
60540,2531.14,16144,4036
60555,3553.37,16148,4037
60570,2751.25,16152,4038
60585,3565.66,16156,4039
60600,2839.2,16160,4040
60615,3700.89,16164,4041
60630,1674.59,16168,4042
60645,3033.07,16172,4043
60660,3804.02,16176,4044
60675,1181.98,16180,4045
60690,1011.88,16184,4046
60705,3832.62,16188,4047
60720,3685.86,16192,4048
60735,1452.72,16196,4049
60750,2075.2,16200,4050
60765,1695.2,16204,4051
60780,3953.71,16208,4052
60795,1842.52,16212,4053
60810,1158.88,16216,4054
60825,3283.13,16220,4055
60840,1515.9,16224,4056
60855,3074.76,16228,4057
60870,858.36,16232,4058
60885,2254.83,16236,4059
60900,1654.38,16240,4060
60915,3209.4,16244,4061
60930,2212.94,16248,4062
60945,3096.65,16252,4063
60960,3956.34,16256,4064
60975,3987.54,16260,4065
60990,3274.12,16264,4066
61005,1651.67,16268,4067
61020,1783.23,16272,4068
61035,3995.12,16276,4069
61050,3724.43,16280,4070
61065,3138.62,16284,4071
61080,866.69,16288,4072
61095,3982.89,16292,4073
61110,3312.38,16296,4074
61125,2028.28,16300,4075
61140,1971.74,16304,4076
61155,3742.59,16308,4077
61170,2367.27,16312,4078
61185,784.7,16316,4079
61200,1397.49,16320,4080
61215,1251.76,16324,4081
61230,867.54,16328,4082
61245,2868.59,16332,4083
61260,2510.31,16336,4084
61275,1517.28,16340,4085
61290,2934.6,16344,4086
61305,3069.15,16348,4087
61320,2231.92,16352,4088
61335,3190.11,16356,4089
61350,2232.16,16360,4090
61365,3396.68,16364,4091
61380,1175.83,16368,4092
61395,3200.48,16372,4093
61410,1655.33,16376,4094
61425,899.2,16380,4095
61440,3532.16,16384,4096
61455,1126.28,16388,4097
61470,1068.35,16392,4098
61485,1814.38,16396,4099
61500,2301.93,16400,4100
61515,3940.97,16404,4101
61530,2986.96,16408,4102
61545,910.82,16412,4103
61560,2998.32,16416,4104
61575,3017.59,16420,4105
61590,3561.24,16424,4106
61605,908.29,16428,4107
61620,1730.8,16432,4108
61635,1813.55,16436,4109
61650,1858.87,16440,4110
61665,2696.74,16444,4111
61680,2264.3,16448,4112
61695,2484.36,16452,4113
61710,1185.46,16456,4114
61725,3340.73,16460,4115
61740,3594.87,16464,4116
61755,1370.92,16468,4117
61770,2666.09,16472,4118
61785,1061.23,16476,4119
61800,2395.38,16480,4120
61815,1563.23,16484,4121
61830,1234.8,16488,4122
61845,3500.57,16492,4123
61860,1160.94,16496,4124
61875,3354.93,16500,4125
61890,1790.33,16504,4126
61905,2049.8,16508,4127
61920,2257.93,16512,4128
61935,2658.41,16516,4129
61950,3269.09,16520,4130
61965,2831.16,16524,4131
61980,3964.98,16528,4132
61995,3369.5,16532,4133
62010,2844.99,16536,4134
62025,2134.79,16540,4135
62040,1719.14,16544,4136
62055,1277.39,16548,4137
62070,2970.23,16552,4138
62085,2250.15,16556,4139
62100,3324,16560,4140
62115,3726.93,16564,4141
62130,3916.04,16568,4142
62145,3293.88,16572,4143
62160,1520.39,16576,4144
62175,3860.65,16580,4145
62190,2268.19,16584,4146
62205,3753.34,16588,4147
62220,2876.94,16592,4148
62235,972.11,16596,4149
62250,3487.52,16600,4150
62265,3142.86,16604,4151
62280,2158.17,16608,4152
62295,2667.21,16612,4153
62310,2767.06,16616,4154
62325,1235.85,16620,4155
62340,956.62,16624,4156
62355,2145.13,16628,4157
62370,2226.26,16632,4158
62385,1148.86,16636,4159
62400,1985.41,16640,4160
62415,982.67,16644,4161
62430,1316.96,16648,4162
62445,3011.47,16652,4163
62460,1357.95,16656,4164
62475,880.63,16660,4165
62490,1679.47,16664,4166
62505,2094.55,16668,4167
62520,1653.01,16672,4168
62535,3295.16,16676,4169
62550,3566.75,16680,4170
62565,2872.21,16684,4171
62580,1069.36,16688,4172
62595,2977.43,16692,4173
62610,2658.69,16696,4174
62625,3503.55,16700,4175
62640,1505.18,16704,4176
62655,2920.68,16708,4177
62670,2704.53,16712,4178
62685,1584.39,16716,4179
62700,2894.22,16720,4180
62715,3415.82,16724,4181
62730,3427.06,16728,4182
62745,3682.13,16732,4183
62760,2152.39,16736,4184
62775,1952.85,16740,4185
62790,3107.14,16744,4186
62805,1056.68,16748,4187
62820,1336.81,16752,4188
62835,2206.1,16756,4189
62850,1175.24,16760,4190
62865,2643.99,16764,4191
62880,3324.46,16768,4192
62895,1215.85,16772,4193
