PaymentID,PaymentDate,Type,Amount,RentID
4908,2019-11-16,Rent Expense,2829.15,60105
4909,2019-11-16,Rent Expense,1298.28,60120
4910,2019-11-16,Rent Expense,2717.18,60135
4911,2019-11-16,Rent Expense,2089.95,60150
4912,2019-11-16,Rent Expense,2243.22,60165
4913,2019-11-16,Rent Expense,1137.98,60180
4914,2019-11-16,Rent Expense,2469.35,60195
4915,2019-11-16,Rent Expense,3527.84,60210
4916,2019-11-16,Rent Expense,2925.81,60225
4917,2019-11-16,Rent Expense,1483.4,60240
4918,2019-11-16,Rent Expense,2864.45,60255
4919,2019-11-16,Rent Expense,3162.22,60270
4920,2019-11-16,Rent Expense,1339.5,60285
4921,2019-11-16,Rent Expense,3777.5,60300
4922,2019-11-16,Rent Expense,2449.54,60315
4923,2019-11-16,Rent Expense,1853.48,60330
4924,2019-11-16,Rent Expense,2024.08,60345
4925,2019-11-16,Rent Expense,817.5,60360
4926,2019-11-16,Rent Expense,1685.79,60375
4927,2019-11-16,Rent Expense,3153.08,60390
4928,2019-11-16,Rent Expense,2937.5,60405
4929,2019-11-16,Rent Expense,3670.77,60420
4930,2019-11-16,Rent Expense,3970.25,60435
4931,2019-11-16,Rent Expense,1035.53,60450
4932,2019-11-16,Rent Expense,2644.61,60465
4933,2019-11-16,Rent Expense,832.94,60480
4934,2019-11-16,Rent Expense,3090.1,60495
4935,2019-11-16,Rent Expense,2347.13,60510
4936,2019-11-16,Rent Expense,3706.06,60525
4937,2019-11-16,Rent Expense,2531.14,60540
4938,2019-11-16,Rent Expense,3553.37,60555
4939,2019-11-16,Rent Expense,2751.25,60570
4940,2019-11-16,Rent Expense,3565.66,60585
4941,2019-11-16,Rent Expense,2839.2,60600
4942,2019-11-16,Rent Expense,3700.89,60615
4943,2019-11-16,Rent Expense,1674.59,60630
4944,2019-11-16,Rent Expense,3033.07,60645
4945,2019-11-16,Rent Expense,3804.02,60660
4946,2019-11-16,Rent Expense,1181.98,60675
4947,2019-11-16,Rent Expense,1011.88,60690
4948,2019-11-16,Rent Expense,3832.62,60705
4949,2019-11-16,Rent Expense,3685.86,60720
4950,2019-11-16,Rent Expense,1452.72,60735
4951,2019-11-16,Rent Expense,2075.2,60750
4952,2019-11-16,Rent Expense,1695.2,60765
4953,2019-11-16,Rent Expense,3953.71,60780
4954,2019-11-16,Rent Expense,1842.52,60795
4955,2019-11-16,Rent Expense,1158.88,60810
4956,2019-11-16,Rent Expense,3283.13,60825
4957,2019-11-16,Rent Expense,1515.9,60840
4958,2019-11-16,Rent Expense,3074.76,60855
4959,2019-11-16,Rent Expense,858.36,60870
4960,2019-11-16,Rent Expense,2254.83,60885
4961,2019-11-16,Rent Expense,1654.38,60900
4962,2019-11-16,Rent Expense,3209.4,60915
4963,2019-11-16,Rent Expense,2212.94,60930
4964,2019-11-16,Rent Expense,3096.65,60945
4965,2019-11-16,Rent Expense,3956.34,60960
4966,2019-11-16,Rent Expense,3987.54,60975
4967,2019-11-16,Rent Expense,3274.12,60990
4968,2019-11-16,Rent Expense,1651.67,61005
4969,2019-11-16,Rent Expense,1783.23,61020
4970,2019-11-16,Rent Expense,3995.12,61035
4971,2019-11-16,Rent Expense,3724.43,61050
4972,2019-11-16,Rent Expense,3138.62,61065
4973,2019-11-16,Rent Expense,866.69,61080
4974,2019-11-16,Rent Expense,3982.89,61095
4975,2019-11-16,Rent Expense,3312.38,61110
4976,2019-11-16,Rent Expense,2028.28,61125
4977,2019-11-16,Rent Expense,1971.74,61140
4978,2019-11-16,Rent Expense,3742.59,61155
4979,2019-11-16,Rent Expense,2367.27,61170
4980,2019-11-16,Rent Expense,784.7,61185
4981,2019-11-16,Rent Expense,1397.49,61200
4982,2019-11-16,Rent Expense,1251.76,61215
4983,2019-11-16,Rent Expense,867.54,61230
4984,2019-11-16,Rent Expense,2868.59,61245
4985,2019-11-16,Rent Expense,2510.31,61260
4986,2019-11-16,Rent Expense,1517.28,61275
4987,2019-11-16,Rent Expense,2934.6,61290
4988,2019-11-16,Rent Expense,3069.15,61305
4989,2019-11-16,Rent Expense,2231.92,61320
4990,2019-11-16,Rent Expense,3190.11,61335
4991,2019-11-16,Rent Expense,2232.16,61350
4992,2019-11-16,Rent Expense,3396.68,61365
4993,2019-11-16,Rent Expense,1175.83,61380
4994,2019-11-16,Rent Expense,3200.48,61395
4995,2019-11-16,Rent Expense,1655.33,61410
4996,2019-11-16,Rent Expense,899.2,61425
4997,2019-11-16,Rent Expense,3532.16,61440
4998,2019-11-16,Rent Expense,1126.28,61455
4999,2019-11-16,Rent Expense,1068.35,61470
5000,2019-11-16,Rent Expense,1814.38,61485
5001,2019-11-16,Rent Expense,2301.93,61500
5002,2019-11-16,Rent Expense,3940.97,61515
5003,2019-11-16,Rent Expense,2986.96,61530
5004,2019-11-16,Rent Expense,910.82,61545
5005,2019-11-16,Rent Expense,2998.32,61560
5006,2019-11-16,Rent Expense,3017.59,61575
5007,2019-11-16,Rent Expense,3561.24,61590
5008,2019-11-16,Rent Expense,908.29,61605
5009,2019-11-16,Rent Expense,1730.8,61620
5010,2019-11-16,Rent Expense,1813.55,61635
5011,2019-11-16,Rent Expense,1858.87,61650
5012,2019-11-16,Rent Expense,2696.74,61665
5013,2019-11-16,Rent Expense,2264.3,61680
5014,2019-11-16,Rent Expense,2484.36,61695
5015,2019-11-16,Rent Expense,1185.46,61710
5016,2019-11-16,Rent Expense,3340.73,61725
5017,2019-11-16,Rent Expense,3594.87,61740
5018,2019-11-16,Rent Expense,1370.92,61755
5019,2019-11-16,Rent Expense,2666.09,61770
5020,2019-11-16,Rent Expense,1061.23,61785
5021,2019-11-16,Rent Expense,2395.38,61800
5022,2019-11-16,Rent Expense,1563.23,61815
5023,2019-11-16,Rent Expense,1234.8,61830
5024,2019-11-16,Rent Expense,3500.57,61845
5025,2019-11-16,Rent Expense,1160.94,61860
5026,2019-11-16,Rent Expense,3354.93,61875
5027,2019-11-16,Rent Expense,1790.33,61890
5028,2019-11-16,Rent Expense,2049.8,61905
5029,2019-11-16,Rent Expense,2257.93,61920
5030,2019-11-16,Rent Expense,2658.41,61935
5031,2019-11-16,Rent Expense,3269.09,61950
5032,2019-11-16,Rent Expense,2831.16,61965
5033,2019-11-16,Rent Expense,3964.98,61980
5034,2019-11-16,Rent Expense,3369.5,61995
5035,2019-11-16,Rent Expense,2844.99,62010
5036,2019-11-16,Rent Expense,2134.79,62025
5037,2019-11-16,Rent Expense,1719.14,62040
5038,2019-11-16,Rent Expense,1277.39,62055
5039,2019-11-16,Rent Expense,2970.23,62070
5040,2019-11-16,Rent Expense,2250.15,62085
5041,2019-11-16,Rent Expense,3324,62100
5042,2019-11-16,Rent Expense,3726.93,62115
5043,2019-11-16,Rent Expense,3916.04,62130
5044,2019-11-16,Rent Expense,3293.88,62145
5045,2019-11-16,Rent Expense,1520.39,62160
5046,2019-11-16,Rent Expense,3860.65,62175
5047,2019-11-16,Rent Expense,2268.19,62190
5048,2019-11-16,Rent Expense,3753.34,62205
5049,2019-11-16,Rent Expense,2876.94,62220
5050,2019-11-16,Rent Expense,972.11,62235
5051,2019-11-16,Rent Expense,3487.52,62250
5052,2019-11-16,Rent Expense,3142.86,62265
5053,2019-11-16,Rent Expense,2158.17,62280
5054,2019-11-16,Rent Expense,2667.21,62295
5055,2019-11-16,Rent Expense,2767.06,62310
5056,2019-11-16,Rent Expense,1235.85,62325
5057,2019-11-16,Rent Expense,956.62,62340
5058,2019-11-16,Rent Expense,2145.13,62355
5059,2019-11-16,Rent Expense,2226.26,62370
5060,2019-11-16,Rent Expense,1148.86,62385
5061,2019-11-16,Rent Expense,1985.41,62400
5062,2019-11-16,Rent Expense,982.67,62415
5063,2019-11-16,Rent Expense,1316.96,62430
5064,2019-11-16,Rent Expense,3011.47,62445
5065,2019-11-16,Rent Expense,1357.95,62460
5066,2019-11-16,Rent Expense,880.63,62475
5067,2019-11-16,Rent Expense,1679.47,62490
5068,2019-11-16,Rent Expense,2094.55,62505
5069,2019-11-16,Rent Expense,1653.01,62520
5070,2019-11-16,Rent Expense,3295.16,62535
5071,2019-11-16,Rent Expense,3566.75,62550
5072,2019-11-16,Rent Expense,2872.21,62565
5073,2019-11-16,Rent Expense,1069.36,62580
5074,2019-11-16,Rent Expense,2977.43,62595
5075,2019-11-16,Rent Expense,2658.69,62610
5076,2019-11-16,Rent Expense,3503.55,62625
5077,2019-11-16,Rent Expense,1505.18,62640
5078,2019-11-16,Rent Expense,2920.68,62655
5079,2019-11-16,Rent Expense,2704.53,62670
5080,2019-11-16,Rent Expense,1584.39,62685
5081,2019-11-16,Rent Expense,2894.22,62700
5082,2019-11-16,Rent Expense,3415.82,62715
5083,2019-11-16,Rent Expense,3427.06,62730
5084,2019-11-16,Rent Expense,3682.13,62745
5085,2019-11-16,Rent Expense,2152.39,62760
5086,2019-11-16,Rent Expense,1952.85,62775
5087,2019-11-16,Rent Expense,3107.14,62790
5088,2019-11-16,Rent Expense,1056.68,62805
5089,2019-11-16,Rent Expense,1336.81,62820
5090,2019-11-16,Rent Expense,2206.1,62835
5091,2019-11-16,Rent Expense,1175.24,62850
5092,2019-11-16,Rent Expense,2643.99,62865
5093,2019-11-16,Rent Expense,3324.46,62880
5094,2019-11-16,Rent Expense,1215.85,62895
5095,2019-11-16,Rent Expense,1820.7,62910
5096,2019-11-16,Rent Expense,2982.17,62925
5097,2019-11-16,Rent Expense,2001.28,62940
5098,2019-11-16,Rent Expense,1139.78,62955
5099,2019-11-16,Rent Expense,1663.5,62970
5100,2019-11-16,Rent Expense,815.17,62985
5101,2019-11-16,Rent Expense,2441.22,63000
5102,2019-11-16,Rent Expense,1321.19,63015
5103,2019-11-16,Rent Expense,3096.8,63030
5104,2019-11-16,Rent Expense,1146.3,63045
5105,2019-11-16,Rent Expense,2068.53,63060
5106,2019-11-16,Rent Expense,3348.19,63075
5107,2019-11-16,Rent Expense,3795.32,63090
5108,2019-11-16,Rent Expense,1749.38,63105
5109,2019-11-16,Rent Expense,2703.58,63120
5110,2019-11-16,Rent Expense,2171.11,63135
5111,2019-11-16,Rent Expense,3879.73,63150
5112,2019-11-16,Rent Expense,2675.58,63165
5113,2019-11-16,Rent Expense,3953.61,63180
5114,2019-11-16,Rent Expense,2593.19,63195
5115,2019-11-16,Rent Expense,1916.15,63210
5116,2019-11-16,Rent Expense,2112.54,63225
5117,2019-11-16,Rent Expense,3690.02,63240
5118,2019-11-16,Rent Expense,844.21,63255
5119,2019-11-16,Rent Expense,2635.42,63270
5120,2019-11-16,Rent Expense,796.19,63285
5121,2019-11-16,Rent Expense,2933.98,63300
5122,2019-11-16,Rent Expense,1932.15,63315
5123,2019-11-16,Rent Expense,2677.72,63330
5124,2019-11-16,Rent Expense,2437.25,63345
5125,2019-11-16,Rent Expense,1173,63360
5126,2019-11-16,Rent Expense,2603.12,63375
5127,2019-11-16,Rent Expense,2742.83,63390
5128,2019-11-16,Rent Expense,1858.3,63405
5129,2019-11-16,Rent Expense,1351.41,63420
5130,2019-11-16,Rent Expense,3121.85,63435
5131,2019-11-16,Rent Expense,3607.65,63450
5132,2019-11-16,Rent Expense,2679.2,63465
5133,2019-11-16,Rent Expense,2377.78,63480
5134,2019-11-16,Rent Expense,2428.97,63495
5135,2019-11-16,Rent Expense,1167.54,63510
5136,2019-11-16,Rent Expense,1271.99,63525
5137,2019-11-16,Rent Expense,936.02,63540
5138,2019-11-16,Rent Expense,2956.89,63555
5139,2019-11-16,Rent Expense,1840.01,63570
5140,2019-11-16,Rent Expense,1329.81,63585
5141,2019-11-16,Rent Expense,3121.93,63600
5142,2019-11-16,Rent Expense,3844.49,63615
5143,2019-11-16,Rent Expense,3929.05,63630
5144,2019-11-16,Rent Expense,1350.74,63645
5145,2019-11-16,Rent Expense,3935.22,63660
5146,2019-11-16,Rent Expense,1991.31,63675
5147,2019-11-16,Rent Expense,2377.94,63690
5148,2019-11-16,Rent Expense,1444.11,63705
5149,2019-11-16,Rent Expense,2136.67,63720
5150,2019-11-16,Rent Expense,2613.69,63735
5151,2019-11-16,Rent Expense,1125.87,63750
5152,2019-11-16,Rent Expense,2194.69,63765
5153,2019-11-16,Rent Expense,3315.84,63780
5154,2019-11-16,Rent Expense,2451.17,63795
5155,2019-11-16,Rent Expense,3062.26,63810
5156,2019-11-16,Rent Expense,2110.68,63825
5157,2019-11-16,Rent Expense,3865.72,63840
5158,2019-11-16,Rent Expense,3812.83,63855
5159,2019-11-16,Rent Expense,2703.55,63870
5160,2019-11-16,Rent Expense,3386.35,63885
5161,2019-11-16,Rent Expense,790.19,63900
5162,2019-11-16,Rent Expense,908.89,63915
5163,2019-11-16,Rent Expense,1291.71,63930
5164,2019-11-16,Rent Expense,2328.49,63945
5165,2019-11-16,Rent Expense,1076.65,63960
5166,2019-11-16,Rent Expense,2013.74,63975
5167,2019-11-16,Rent Expense,1957.53,63990
5168,2019-11-16,Rent Expense,3185.44,64005
5169,2019-11-16,Rent Expense,2342.52,64020
5170,2019-11-16,Rent Expense,2185.26,64035
5171,2019-11-16,Rent Expense,3242.9,64050
5172,2019-11-16,Rent Expense,2500.22,64065
5173,2019-11-16,Rent Expense,2382.6,64080
5174,2019-11-16,Rent Expense,3130.1,64095
5175,2019-11-16,Rent Expense,1795.28,64110
5176,2019-11-16,Rent Expense,2302.36,64125
5177,2019-11-16,Rent Expense,828.27,64140
5178,2019-11-16,Rent Expense,3031.41,64155
5179,2019-11-16,Rent Expense,3714,64170
5180,2019-11-16,Rent Expense,2310.14,64185
5181,2019-11-16,Rent Expense,969.87,64200
5182,2019-11-16,Rent Expense,3602,64215
5183,2019-11-16,Rent Expense,3951.09,64230
5184,2019-11-16,Rent Expense,1657.12,64245
5185,2019-11-16,Rent Expense,3714.16,64260
5186,2019-11-16,Rent Expense,1524.86,64275
5187,2019-11-16,Rent Expense,3510.68,64290
5188,2019-11-16,Rent Expense,2230.5,64305
5189,2019-11-16,Rent Expense,3225.89,64320
5190,2019-11-16,Rent Expense,1674.92,64335
5191,2019-11-16,Rent Expense,1059.27,64350
5192,2019-11-16,Rent Expense,831.36,64365
5193,2019-11-16,Rent Expense,2507.81,64380
5194,2019-11-16,Rent Expense,2229.61,64395
5195,2019-11-16,Rent Expense,1506.01,64410
5196,2019-11-16,Rent Expense,2108.34,64425
5197,2019-11-16,Rent Expense,890.1,64440
5198,2019-11-16,Rent Expense,2372.48,64455
5199,2019-11-16,Rent Expense,2699.2,64470
5200,2019-11-16,Rent Expense,2638.04,64485
5201,2019-11-16,Rent Expense,3203.78,64500
5202,2019-11-16,Rent Expense,2628.82,64515
5203,2019-11-16,Rent Expense,3118.12,64530
5204,2019-11-16,Rent Expense,2426.77,64545
5205,2019-11-16,Rent Expense,1787.08,64560
5206,2019-11-16,Rent Expense,2335.69,64575
5207,2019-11-16,Rent Expense,2498.73,64590
5208,2019-11-16,Rent Expense,1429.03,64605
5209,2019-11-16,Rent Expense,3958.43,64620
5210,2019-11-16,Rent Expense,2651.91,64635
5211,2019-11-16,Rent Expense,3711.79,64650
5212,2019-11-16,Rent Expense,1448.5,64665
5213,2019-11-16,Rent Expense,1035.97,64680
5214,2019-11-16,Rent Expense,3599.94,64695
5215,2019-11-16,Rent Expense,983.71,64710
5216,2019-11-16,Rent Expense,2000.21,64725
5217,2019-11-16,Rent Expense,1720.91,64740
5218,2019-11-16,Rent Expense,3799.85,64755
5219,2019-11-16,Rent Expense,2050.08,64770
5220,2019-11-16,Rent Expense,2844.24,64785
5221,2019-11-16,Rent Expense,805.88,64800
5222,2019-11-16,Rent Expense,3160.1,64815
5223,2019-11-16,Rent Expense,3940.33,64830
5224,2019-11-16,Rent Expense,2032.3,64845
5225,2019-11-16,Rent Expense,3370.76,64860
5226,2019-11-16,Rent Expense,2373.78,64875
5227,2019-11-16,Rent Expense,1893.22,64890
5228,2019-11-16,Rent Expense,1423.25,64905
5229,2019-11-16,Rent Expense,1426.83,64920
5230,2019-11-16,Rent Expense,1436.46,64935
5231,2019-11-16,Rent Expense,2864.83,64950
5232,2019-11-16,Rent Expense,1053.19,64965
5233,2019-11-16,Rent Expense,2661.24,64980
5234,2019-11-16,Rent Expense,2666.57,64995
5235,2019-11-16,Rent Expense,3844.52,65010
5236,2019-11-16,Rent Expense,3946.83,65025
5237,2019-11-16,Rent Expense,2700.41,65040
5238,2019-11-16,Rent Expense,2122.07,65055
5239,2019-11-16,Rent Expense,2842.9,65070
5240,2019-11-16,Rent Expense,2285.5,65085
5241,2019-11-16,Rent Expense,3277.79,65100
5242,2019-11-16,Rent Expense,2847.42,65115
5243,2019-11-16,Rent Expense,1050.09,65130
5244,2019-11-16,Rent Expense,1660.88,65145
5245,2019-11-16,Rent Expense,1030.86,65160
5246,2019-11-16,Rent Expense,2419.98,65175
5247,2019-11-16,Rent Expense,1053.5,65190
5248,2019-11-16,Rent Expense,1318.03,65205
5249,2019-11-16,Rent Expense,1493.23,65220
5250,2019-11-16,Rent Expense,1680.67,65235
5251,2019-11-16,Rent Expense,2106.94,65250
5252,2019-11-16,Rent Expense,3707.89,65265
5253,2019-11-16,Rent Expense,1677.12,65280
5254,2019-11-16,Rent Expense,3814.92,65295
5255,2019-11-16,Rent Expense,1047.54,65310
5256,2019-11-16,Rent Expense,1408.12,65325
5257,2019-11-16,Rent Expense,1591.65,65340
5258,2019-11-16,Rent Expense,3282,65355
5259,2019-11-16,Rent Expense,807.52,65370
5260,2019-11-16,Rent Expense,3901.37,65385
5261,2019-11-16,Rent Expense,3006.16,65400
5262,2019-11-16,Rent Expense,3995.39,65415
5263,2019-11-16,Rent Expense,2664.11,65430
5264,2019-11-16,Rent Expense,3186.29,65445
5265,2019-11-16,Rent Expense,2584.5,65460
5266,2019-11-16,Rent Expense,1468.14,65475
5267,2019-11-16,Rent Expense,2928.16,65490
5268,2019-11-16,Rent Expense,1404.68,65505
5269,2019-11-16,Rent Expense,3740.67,65520
5270,2019-11-16,Rent Expense,997.25,65535
5271,2019-11-16,Rent Expense,1960.43,65550
5272,2019-11-16,Rent Expense,1974.22,65565
5273,2019-11-16,Rent Expense,1407.79,65580
5274,2019-11-16,Rent Expense,892.1,65595
5275,2019-11-16,Rent Expense,1026.99,65610
5276,2019-11-16,Rent Expense,2713.06,65625
5277,2019-11-16,Rent Expense,797.8,65640
5278,2019-11-16,Rent Expense,1041.07,65655
5279,2019-11-16,Rent Expense,964.89,65670
5280,2019-11-16,Rent Expense,2736.39,65685
5281,2019-11-16,Rent Expense,2478.42,65700
5282,2019-11-16,Rent Expense,2108.54,65715
5283,2019-11-16,Rent Expense,2783.38,65730
5284,2019-11-16,Rent Expense,3200.85,65745
5285,2019-11-16,Rent Expense,2513.69,65760
5286,2019-11-16,Rent Expense,2329.82,65775
5287,2019-11-16,Rent Expense,1910.35,65790
5288,2019-11-16,Rent Expense,817.5,65805
5289,2019-11-16,Rent Expense,2117.19,65820
5290,2019-11-16,Rent Expense,3479.1,65835
5291,2019-11-16,Rent Expense,1114.5,65850
5292,2019-11-16,Rent Expense,3251.22,65865
5293,2019-11-16,Rent Expense,1438.92,65880
5294,2019-11-16,Rent Expense,3126.41,65895
5295,2019-11-16,Rent Expense,1456.24,65910
5296,2019-11-16,Rent Expense,1046.66,65925
5297,2019-11-16,Rent Expense,1238.81,65940
5298,2019-11-16,Rent Expense,827.35,65955
5299,2019-11-16,Rent Expense,1869.36,65970
5300,2019-11-16,Rent Expense,1413.56,65985
5301,2019-11-16,Rent Expense,3077.69,66000
5302,2019-11-16,Rent Expense,2599.27,66015
5303,2019-11-16,Rent Expense,2905.6,66030
5304,2019-11-16,Rent Expense,3001.75,66045
5305,2019-11-16,Rent Expense,3464.94,66060
5306,2019-11-16,Rent Expense,2839.19,66075
5307,2019-11-16,Rent Expense,1111.03,66090
5308,2019-11-16,Rent Expense,1449.19,66105
5309,2019-11-16,Rent Expense,2067.12,66120
5310,2019-11-16,Rent Expense,2819.09,66135
5311,2019-11-16,Rent Expense,2649.24,66150
5312,2019-11-16,Rent Expense,1283.89,66165
5313,2019-11-16,Rent Expense,2197.21,66180
5314,2019-11-16,Rent Expense,1146.22,66195
5315,2019-11-16,Rent Expense,2826.35,66210
5316,2019-11-16,Rent Expense,2570.97,66225
5317,2019-11-16,Rent Expense,3579.94,66240
5318,2019-11-16,Rent Expense,1462.21,66255
5319,2019-11-16,Rent Expense,2822.92,66270
5320,2019-11-16,Rent Expense,2119.66,66285
5321,2019-11-16,Rent Expense,2440.66,66300
5322,2019-11-16,Rent Expense,2648.99,66315
5323,2019-11-16,Rent Expense,3032.51,66330
5324,2019-11-16,Rent Expense,2866.26,66345
5325,2019-11-16,Rent Expense,1948.23,66360
5326,2019-11-16,Rent Expense,2962.73,66375
5327,2019-11-16,Rent Expense,2861.48,66390
5328,2019-11-16,Rent Expense,3406.77,66405
5329,2019-11-16,Rent Expense,1563.09,66420
5330,2019-11-16,Rent Expense,2557.28,66435
5331,2019-11-16,Rent Expense,2177.66,66450
5332,2019-11-16,Rent Expense,3140.17,66465
5333,2019-11-16,Rent Expense,3619.22,66480
5334,2019-11-16,Rent Expense,994.25,66495
5335,2019-11-16,Rent Expense,3861.76,66510
5336,2019-11-16,Rent Expense,3100.66,66525
5337,2019-11-16,Rent Expense,1229.76,66540
5338,2019-11-16,Rent Expense,1197.46,66555
5339,2019-11-16,Rent Expense,1053.1,66570
5340,2019-11-16,Rent Expense,1155.67,66585
5341,2019-11-16,Rent Expense,958.71,66600
5342,2019-11-16,Rent Expense,3354.16,66615
5343,2019-11-16,Rent Expense,1271.98,66630
5344,2019-11-16,Rent Expense,1663.77,66645
5345,2019-11-16,Rent Expense,792.13,66660
5346,2019-11-16,Rent Expense,3280.22,66675
5347,2019-11-16,Rent Expense,2855,66690
5348,2019-11-16,Rent Expense,2832.91,66705
5349,2019-11-16,Rent Expense,3134.58,66720
5350,2019-11-16,Rent Expense,2837.8,66735
5351,2019-11-16,Rent Expense,1153.79,66750
5352,2019-11-16,Rent Expense,1221.5,66765
5353,2019-11-16,Rent Expense,1865.92,66780
5354,2019-11-16,Rent Expense,2050.26,66795
5355,2019-11-16,Rent Expense,1900.32,66810
5356,2019-11-16,Rent Expense,1117.91,66825
5357,2019-11-16,Rent Expense,783.45,66840
5358,2019-11-16,Rent Expense,3249.75,66855
5359,2019-11-16,Rent Expense,2994.77,66870
5360,2019-11-16,Rent Expense,1936.77,66885
5361,2019-11-16,Rent Expense,3168.65,66900
5362,2019-11-16,Rent Expense,3920.12,66915
5363,2019-11-16,Rent Expense,2909.81,66930
5364,2019-11-16,Rent Expense,1917.39,66945
5365,2019-11-16,Rent Expense,2902.64,66960
5366,2019-11-16,Rent Expense,2996.92,66975
5367,2019-11-16,Rent Expense,3258.6,66990
5368,2019-11-16,Rent Expense,2832.83,67005
5369,2019-11-16,Rent Expense,2686.69,67020
5370,2019-11-16,Rent Expense,1796.89,67035
5371,2019-11-16,Rent Expense,2570.97,67050
5372,2019-11-16,Rent Expense,1964.61,67065
5373,2019-11-16,Rent Expense,895.06,67080
5374,2019-11-16,Rent Expense,2186.29,67095
5375,2019-11-16,Rent Expense,3032.98,67110
5376,2019-11-16,Rent Expense,1441.4,67125
5377,2019-11-16,Rent Expense,2928.51,67140
5378,2019-11-16,Rent Expense,2903.47,67155
5379,2019-11-16,Rent Expense,3201.39,67170
5380,2019-11-16,Rent Expense,2193.96,67185
5381,2019-11-16,Rent Expense,2780.39,67200
5382,2019-11-16,Rent Expense,1507.02,67215
5383,2019-11-16,Rent Expense,2342.09,67230
5384,2019-11-16,Rent Expense,2449.13,67245
5385,2019-11-16,Rent Expense,1019.98,67260
5386,2019-11-16,Rent Expense,2835.5,67275
5387,2019-11-16,Rent Expense,1109.89,67290
5388,2019-11-16,Rent Expense,909.26,67305
5389,2019-11-16,Rent Expense,3139.82,67320
5390,2019-11-16,Rent Expense,2732.26,67335
5391,2019-11-16,Rent Expense,811.97,67350
5392,2019-11-16,Rent Expense,2380.31,67365
5393,2019-11-16,Rent Expense,1634.56,67380
5394,2019-11-16,Rent Expense,3294.19,67395
5395,2019-11-16,Rent Expense,2606.76,67410
5396,2019-11-16,Rent Expense,873.39,67425
5397,2019-11-16,Rent Expense,1225.98,67440
5398,2019-11-16,Rent Expense,2732.17,67455
5399,2019-11-16,Rent Expense,3116.98,67470
5400,2019-11-16,Rent Expense,2013.73,67485
5401,2019-11-16,Rent Expense,2205.34,67500
5402,2019-11-16,Rent Expense,3192.88,67515
5403,2019-11-16,Rent Expense,3732,67530
5404,2019-11-16,Rent Expense,1480.69,67545
5405,2019-11-16,Rent Expense,2564.33,67560
5406,2019-11-16,Rent Expense,942.5,67575
5407,2019-11-16,Rent Expense,2821.82,67590
5408,2019-11-16,Rent Expense,3061.2,67605
5409,2019-11-16,Rent Expense,760.68,67620
5410,2019-11-16,Rent Expense,3998.54,67635
5411,2019-11-16,Rent Expense,3033.38,67650
5412,2019-11-16,Rent Expense,1192.35,67665
5413,2019-11-16,Rent Expense,3191.81,67680
5414,2019-11-16,Rent Expense,2851.91,67695
5415,2019-11-16,Rent Expense,3382.66,67710
5416,2019-11-16,Rent Expense,866.07,67725
5417,2019-11-16,Rent Expense,3562.47,67740
5418,2019-11-16,Rent Expense,1662.95,67755
5419,2019-11-16,Rent Expense,2005.34,67770
5420,2019-11-16,Rent Expense,1770.23,67785
5421,2019-11-16,Rent Expense,2563.26,67800
5422,2019-11-16,Rent Expense,968.05,67815
5423,2019-11-16,Rent Expense,1672.76,67830
5424,2019-11-16,Rent Expense,873.71,67845
5425,2019-11-16,Rent Expense,1397.23,67860
5426,2019-11-16,Rent Expense,3264.52,67875
5427,2019-11-16,Rent Expense,3998.03,67890
5428,2019-11-16,Rent Expense,3040.77,67905
5429,2019-11-16,Rent Expense,1236.79,67920
5430,2019-11-16,Rent Expense,3559.01,67935
5431,2019-11-16,Rent Expense,3745.86,67950
5432,2019-11-16,Rent Expense,1806.3,67965
5433,2019-11-16,Rent Expense,2344.85,67980
5434,2019-11-16,Rent Expense,3769.12,67995
5435,2019-11-16,Rent Expense,2283.21,68010
5436,2019-11-16,Rent Expense,1372.32,68025
5437,2019-11-16,Rent Expense,1603.95,68040
5438,2019-11-16,Rent Expense,3763.54,68055
5439,2019-11-16,Rent Expense,1822.23,68070
5440,2019-11-16,Rent Expense,3483.95,68085
5441,2019-11-16,Rent Expense,3225.55,68100
5442,2019-11-16,Rent Expense,1873.59,68115
5443,2019-11-16,Rent Expense,2731.72,68130
5444,2019-11-16,Rent Expense,1181.91,68145
5445,2019-11-16,Rent Expense,3046.69,68160
5446,2019-11-16,Rent Expense,1370.63,68175
5447,2019-11-16,Rent Expense,1270.22,68190
5448,2019-11-16,Rent Expense,3980.82,68205
5449,2019-11-16,Rent Expense,3927.67,68220
5450,2019-11-16,Rent Expense,3674.83,68235
5451,2019-11-16,Rent Expense,3879.34,68250
5452,2019-11-16,Rent Expense,3671.13,68265
5453,2019-11-16,Rent Expense,2109.44,68280
5454,2019-11-16,Rent Expense,1667.13,68295
5455,2019-11-16,Rent Expense,3483.24,68310
5456,2019-11-16,Rent Expense,2977.51,68325
5457,2019-11-16,Rent Expense,3784.37,68340
5458,2019-11-16,Rent Expense,861.18,68355
5459,2019-11-16,Rent Expense,1805.45,68370
5460,2019-11-16,Rent Expense,1115.19,68385
5461,2019-11-16,Rent Expense,1399.9,68400
5462,2019-11-16,Rent Expense,1247.77,68415
5463,2019-11-16,Rent Expense,3964.56,68430
5464,2019-11-16,Rent Expense,3280.5,68445
5465,2019-11-16,Rent Expense,2723.23,68460
5466,2019-11-16,Rent Expense,3356.07,68475
5467,2019-11-16,Rent Expense,1013.16,68490
5468,2019-11-16,Rent Expense,2876.55,68505
